LEMMA;TF;IDF;TF*IDF
xrpt;0.000912;6.658211;0.006072
youtube;0.000912;0.028855;2.6e-05
zk;0.000912;4.658211;0.004248
авиабилет;0.000912;0.028855;2.6e-05
авто;0.000912;0.028855;2.6e-05
автосалон;0.000912;0.028855;2.6e-05
агентство;0.000912;0.028855;2.6e-05
агрессивный;0.000912;6.658211;0.006072
администрация;0.000912;0.028855;2.6e-05
адрес;0.000912;0.028855;2.6e-05
академия;0.000912;0.028855;2.6e-05
аккаунт;0.000912;0.028855;2.6e-05
акльткоин;0.000912;6.658211;0.006072
актив;0.004562;0.028855;0.000132
активно;0.000912;3.850857;0.003512
активный;0.000912;3.336283;0.003043
альткоина;0.000912;1.265894;0.001154
альткоиныволатильныепривязать;0.000912;0.028855;2.6e-05
американский;0.000912;0.028855;2.6e-05
анализ;0.000912;1.166358;0.001064
анонимность;0.000912;3.073249;0.002803
анонимный;0.000912;1.336283;0.001219
аппаратный;0.000912;3.073249;0.002803
арбитраж;0.000912;0.028855;2.6e-05
аренда;0.001825;0.028855;5.3e-05
артефакт;0.000912;4.336283;0.003955
архитектура;0.000912;4.336283;0.003955
базовый;0.000912;2.658211;0.002424
баланс;0.000912;0.028855;2.6e-05
безопасность;0.001825;0.014355;2.6e-05
белорусский;0.000912;0.028855;2.6e-05
бизнес;0.000912;3.19878;0.002917
биржа;0.007299;0.014355;0.000105
биржевой;0.000912;2.336283;0.002131
биржукнига;0.000912;0.028855;2.6e-05
биткоина;0.00365;0.014355;5.2e-05
биткоинаблокчейн;0.000912;0.028855;2.6e-05
биткоиня;0.000912;5.073249;0.004627
близкий;0.000912;2.850857;0.0026
блог;0.000912;0.014355;1.3e-05
блок;0.000912;0.318361;0.00029
блокчейн;0.006387;0.014355;9.2e-05
более;0.000912;0.13465;0.000123
больший;0.000912;0.103623;9.5e-05
большинство;0.000912;1.658211;0.001512
большой;0.000912;0.073249;6.7e-05
бонус;0.000912;2.658211;0.002424
бренд;0.000912;4.658211;0.004248
будущее;0.000912;0.265894;0.000242
быстро;0.001825;0.014355;2.6e-05
быстрый;0.001825;1.336283;0.002439
быть;0.002737;0.028855;7.9e-05
важно;0.000912;2.488286;0.002269
важный;0.002737;2.014355;0.005513
вакансия;0.000912;0.014355;1.3e-05
валюта;0.001825;0.088356;0.000161
вариант;0.002737;0.468387;0.001282
ведущий;0.000912;4.658211;0.004248
венчурный;0.000912;4.073249;0.003715
верификатор;0.000912;5.658211;0.00516
верификация;0.000912;0.014355;1.3e-05
вероятность;0.000912;3.19878;0.002917
вес;0.001825;4.658211;0.008501
весна;0.000912;4.658211;0.004248
весь;0.002737;0.028855;7.9e-05
взлом;0.000912;3.488286;0.003181
вид;0.000912;1.850857;0.001688
видео;0.001825;0.028855;5.3e-05
видеокарта;0.000912;0.528928;0.000482
виртуальный;0.001825;1.80023;0.003285
вкладчик;0.001825;3.658211;0.006676
вкладывать;0.001825;2.410284;0.004399
включать;0.000912;0.391425;0.000357
включить;0.000912;3.19878;0.002917
владелец;0.00365;1.957772;0.007146
влиять;0.001825;1.372809;0.002505
вложить;0.000912;0.391425;0.000357
вместе;0.000912;3.488286;0.003181
внедрение;0.002737;2.751321;0.00753
внимание;0.001825;2.751321;0.005021
внутренний;0.000912;2.850857;0.0026
внутриигровой;0.000912;3.850857;0.003512
возможность;0.00365;0.119053;0.000435
возможный;0.001825;2.265894;0.004135
вознаграждение;0.000912;2.488286;0.002269
войти;0.000912;3.19878;0.002917
волатильный;0.000912;1.570749;0.001433
вопрос;0.00365;0.014355;5.2e-05
вполне;0.000912;5.658211;0.00516
время;0.001825;0.058299;0.000106
всегда;0.000912;2.265894;0.002066
второй;0.002737;2.13465;0.005843
вход;0.000912;0.014355;1.3e-05
выбирать;0.000912;1.957772;0.001785
выбор;0.000912;0.391425;0.000357
выбрать;0.001825;0.429393;0.000784
вывод;0.000912;0.014355;1.3e-05
выгодно;0.000912;3.488286;0.003181
выжить;0.000912;6.658211;0.006072
выйти;0.000912;3.850857;0.003512
выплата;0.001825;3.488286;0.006366
выполнять;0.001825;2.014355;0.003676
выпуск;0.001825;0.410284;0.000749
выпускать;0.000912;2.488286;0.002269
выпустить;0.000912;0.248821;0.000227
выражаться;0.000912;1.704015;0.001554
выраженный;0.000912;1.613817;0.001472
высказывание;0.000912;4.073249;0.003715
высокий;0.002737;1.19878;0.003281
выступать;0.001825;2.658211;0.004851
выход;0.001825;3.336283;0.006089
выше;0.000912;0.283172;0.000258
вьетнамский;0.000912;5.658211;0.00516
газ;0.000912;0.028855;2.6e-05
гарантировать;0.000912;2.658211;0.002424
гб;0.000912;5.073249;0.004627
геймплей;0.000912;5.073249;0.004627
геолокация;0.000912;0.028855;2.6e-05
германия;0.000912;6.658211;0.006072
главное;0.000912;1.410284;0.001286
главный;0.000912;0.014355;1.3e-05
год;0.002737;0.028855;7.9e-05
годався;0.000912;0.028855;2.6e-05
годапрогноз;0.000912;0.028855;2.6e-05
голосование;0.000912;3.073249;0.002803
голосовать;0.000912;3.488286;0.003181
государственный;0.000912;3.073249;0.002803
готовить;0.000912;5.658211;0.00516
готовность;0.000912;6.658211;0.006072
далее;0.000912;0.043502;4e-05
данные;0.002737;0.014355;3.9e-05
данный;0.000912;0.014355;1.3e-05
дать;0.000912;0.014355;1.3e-05
действие;0.001825;0.231947;0.000423
действительно;0.000912;4.658211;0.004248
делиться;0.000912;4.658211;0.004248
день;0.000912;0.028855;2.6e-05
деньга;0.002737;0.119053;0.000326
дериватив;0.000912;0.528928;0.000482
дефицит;0.000912;5.073249;0.004627
децентрализация;0.000912;2.488286;0.002269
децентрализованный;0.005474;0.014355;7.9e-05
деятельность;0.000912;3.19878;0.002917
дзен;0.000912;0.028855;2.6e-05
дисковый;0.000912;6.658211;0.006072
длительный;0.000912;2.850857;0.0026
добыча;0.000912;2.19878;0.002005
довести;0.000912;6.658211;0.006072
договор;0.000912;5.073249;0.004627
доказательство;0.000912;2.751321;0.002509
должный;0.001825;0.248821;0.000454
доллар;0.001825;0.088356;0.000161
долларусамый;0.000912;0.028855;2.6e-05
дополнение;0.000912;4.658211;0.004248
дорогиехороший;0.000912;0.028855;2.6e-05
дорогой;0.000912;1.658211;0.001512
достигаться;0.000912;0.592122;0.00054
достигнуть;0.000912;2.336283;0.002131
достижение;0.000912;2.957772;0.002697
достоинство;0.001825;4.658211;0.008501
достойный;0.000912;5.658211;0.00516
доступ;0.000912;1.704015;0.001554
доступный;0.000912;0.231947;0.000212
доход;0.000912;2.265894;0.002066
другой;0.004562;0.058299;0.000266
дть;0.000912;0.028855;2.6e-05
евгений;0.000912;1.704015;0.001554
евро;0.000912;0.182478;0.000166
единый;0.000912;3.19878;0.002917
есть;0.001825;1.231947;0.002248
ещё;0.001825;0.014355;2.6e-05
желательно;0.000912;5.073249;0.004627
зависеть;0.002737;0.014355;3.9e-05
задавать;0.000912;1.336283;0.001219
задать;0.000912;0.014355;1.3e-05
задача;0.002737;3.336283;0.009131
задумываться;0.000912;4.658211;0.004248
заключать;0.000912;5.073249;0.004627
заключаться;0.000912;0.508464;0.000464
заключение;0.000912;3.850857;0.003512
закон;0.000912;0.028855;2.6e-05
заместитель;0.000912;1.704015;0.001554
занимать;0.001825;2.014355;0.003676
заниматься;0.000912;2.488286;0.002269
запланировать;0.000912;3.658211;0.003336
запуск;0.000912;1.80023;0.001642
запустить;0.005474;1.448758;0.007931
зарабатывать;0.000912;1.850857;0.001688
заработок;0.000912;2.265894;0.002066
заранее;0.000912;4.073249;0.003715
зарегистрировать;0.000912;3.850857;0.003512
зафиксировать;0.001825;1.265894;0.00231
захватывать;0.000912;5.658211;0.00516
заходить;0.000912;5.073249;0.004627
защита;0.000912;2.570749;0.002345
защитить;0.000912;0.028855;2.6e-05
заём;0.000912;3.488286;0.003181
земля;0.000912;0.028855;2.6e-05
знать;0.000912;2.410284;0.002198
значение;0.002737;1.300659;0.00356
золото;0.000912;1.410284;0.001286
золотомнаименее;0.000912;0.028855;2.6e-05
игра;0.005474;1.570749;0.008598
игровой;0.000912;3.19878;0.002917
игрок;0.000912;3.336283;0.003043
игрыигра;0.000912;0.028855;2.6e-05
идея;0.002737;2.13465;0.005843
известный;0.00365;1.957772;0.007146
изменение;0.001825;0.043502;7.9e-05
изначально;0.000912;0.448758;0.000409
изучать;0.000912;3.850857;0.003512
иметь;0.002737;1.231947;0.003372
инвестирование;0.001825;0.028855;5.3e-05
инвестиционный;0.000912;2.488286;0.002269
инвестиция;0.004562;0.166358;0.000759
инвестор;0.00365;0.014355;5.2e-05
индикатор;0.000912;3.488286;0.003181
индустрия;0.000912;3.488286;0.003181
иногда;0.000912;2.850857;0.0026
иной;0.000912;1.658211;0.001512
институциональный;0.000912;0.028855;2.6e-05
инструмент;0.00365;1.448758;0.005288
интервью;0.000912;0.028855;2.6e-05
интерес;0.001825;0.028855;5.3e-05
интересный;0.000912;3.336283;0.003043
интерфейс;0.000912;0.508464;0.000464
инфографик;0.000912;0.028855;2.6e-05
информационный;0.000912;0.028855;2.6e-05
информация;0.002737;0.19878;0.000544
использование;0.001825;0.014355;2.6e-05
использовать;0.004562;0.014355;6.5e-05
использоваться;0.00365;1.488286;0.005432
исправить;0.000912;5.073249;0.004627
исправлять;0.000912;6.658211;0.006072
источник;0.000912;4.073249;0.003715
казахстанский;0.000912;0.028855;2.6e-05
казино;0.000912;0.014355;1.3e-05
какой;0.001825;0.014355;2.6e-05
календарь;0.000912;0.028855;2.6e-05
калькулятор;0.000912;0.028855;2.6e-05
канал;0.000912;0.028855;2.6e-05
капитал;0.000912;2.336283;0.002131
капитализация;0.002737;0.028855;7.9e-05
карта;0.000912;0.028855;2.6e-05
кастодиальный;0.000912;0.014355;1.3e-05
категория;0.001825;1.613817;0.002945
качество;0.000912;2.13465;0.001947
кб;0.000912;5.658211;0.00516
кипр;0.000912;6.658211;0.006072
китайский;0.000912;0.028855;2.6e-05
клиент;0.001825;0.283172;0.000517
клуб;0.000912;0.028855;2.6e-05
книга;0.000912;0.014355;1.3e-05
коиновый;0.000912;2.265894;0.002066
количество;0.000912;0.073249;6.7e-05
колония;0.000912;6.658211;0.006072
команда;0.004562;0.775568;0.003538
командаот;0.000912;6.658211;0.006072
комиссия;0.002737;0.028855;7.9e-05
компактный;0.000912;6.658211;0.006072
компания;0.004562;1.528928;0.006975
комьюнитиналичие;0.000912;6.658211;0.006072
конец;0.001825;2.13465;0.003896
конкурент;0.001825;1.336283;0.002439
конкуренция;0.000912;2.658211;0.002424
консенсус;0.000912;2.13465;0.001947
консультант;0.000912;5.073249;0.004627
контент;0.000912;4.658211;0.004248
контракт;0.001825;0.119053;0.000217
конфиденциальность;0.000912;0.014355;1.3e-05
концепция;0.000912;3.658211;0.003336
копирование;0.000912;0.028855;2.6e-05
корейский;0.000912;0.028855;2.6e-05
космический;0.000912;5.658211;0.00516
котировка;0.001825;0.429393;0.000784
который;0.007299;0.014355;0.000105
кошелёк;0.002737;0.014355;3.9e-05
краткосрочный;0.000912;3.336283;0.003043
кратный;0.000912;5.658211;0.00516
кредитование;0.000912;3.488286;0.003181
кризис;0.000912;4.073249;0.003715
крипта;0.002737;0.014355;3.9e-05
криптоактив;0.00365;1.751321;0.006392
криптобанк;0.000912;0.028855;2.6e-05
криптобиржа;0.001825;0.028855;5.3e-05
криптобиржиценаmin;0.000912;0.119053;0.000109
криптовалюта;0.007299;0.014355;0.000105
криптовалютатоп;0.000912;0.028855;2.6e-05
криптовалюткаковать;0.000912;0.028855;2.6e-05
криптовалютный;0.001825;0.985786;0.001799
криптовалютс;0.000912;0.028855;2.6e-05
криптовалютыконкурент;0.000912;0.028855;2.6e-05
криптозима;0.001825;5.073249;0.009259
криптоинвестор;0.000912;3.488286;0.003181
криптомонета;0.000912;3.19878;0.002917
криптоплатформа;0.000912;4.336283;0.003955
криптопроект;0.000912;0.028855;2.6e-05
крипторынок;0.000912;2.073249;0.001891
криптосервис;0.000912;0.028855;2.6e-05
критерий;0.001825;2.850857;0.005203
круг;0.001825;4.658211;0.008501
крупный;0.001825;0.13465;0.000246
кто;0.000912;0.410284;0.000374
купить;0.001825;0.014355;2.6e-05
купитьbinance;0.000912;0.13465;0.000123
купитьcoinbase;0.000912;1.265894;0.001154
купитьexmo;0.000912;1.410284;0.001286
купитьgateio;0.000912;0.985786;0.000899
купитьokx;0.000912;1.410284;0.001286
купитьpoloniex;0.000912;0.488286;0.000445
купитьсмотреть;0.000912;1.336283;0.001219
курс;0.001825;0.014355;2.6e-05
лендинга;0.000912;4.658211;0.004248
лидер;0.000912;2.336283;0.002131
ликвидность;0.000912;1.903324;0.001736
ликвидностьновый;0.000912;6.658211;0.006072
листинг;0.002737;2.570749;0.007036
лицо;0.000912;0.028855;2.6e-05
лишиться;0.000912;6.658211;0.006072
лукин;0.000912;1.704015;0.001554
магазин;0.000912;0.028855;2.6e-05
майнинга;0.001825;0.014355;2.6e-05
максимальный;0.000912;0.508464;0.000464
максимум;0.000912;0.468387;0.000427
малый;0.001825;0.028855;5.3e-05
маржинальный;0.001825;4.658211;0.008501
маркетолог;0.000912;6.658211;0.006072
март;0.000912;0.014355;1.3e-05
мастернод;0.000912;1.658211;0.001512
мастернодылучший;0.000912;0.028855;2.6e-05
масштабируемость;0.002737;2.410284;0.006597
материал;0.001825;0.028855;5.3e-05
материальный;0.000912;3.850857;0.003512
материнский;0.000912;5.658211;0.00516
медвежий;0.000912;5.073249;0.004627
медиа;0.000912;5.658211;0.00516
медленно;0.000912;0.028855;2.6e-05
межбанковский;0.000912;5.073249;0.004627
мерка;0.000912;6.658211;0.006072
мероприятие;0.001825;0.028855;5.3e-05
место;0.000912;1.751321;0.001597
механизм;0.000912;1.903324;0.001736
минимальный;0.001825;0.448758;0.000819
мир;0.00365;1.658211;0.006052
миссия;0.000912;5.658211;0.00516
млн;0.000912;0.028855;2.6e-05
млнbtc;0.000912;0.028855;2.6e-05
млнethereumetheth;0.000912;0.028855;2.6e-05
млрд;0.000912;0.028855;2.6e-05
мнение;0.000912;0.300659;0.000274
многий;0.000912;1.80023;0.001642
многократный;0.000912;6.658211;0.006072
мобильный;0.001825;0.488286;0.000891
модифицированный;0.001825;4.073249;0.007434
можно;0.000912;0.088356;8.1e-05
молодой;0.000912;3.850857;0.003512
момент;0.000912;0.336283;0.000307
монета;0.007299;0.014355;0.000105
монетизировать;0.000912;4.336283;0.003955
монетыкатегориитоп;0.000912;0.028855;2.6e-05
мониторинг;0.000912;0.028855;2.6e-05
мочь;0.002737;0.014355;3.9e-05
мошенник;0.000912;4.073249;0.003715
мошеннический;0.000912;5.658211;0.00516
мы;0.001825;0.014355;2.6e-05
наблюдать;0.000912;4.336283;0.003955
награда;0.000912;2.658211;0.002424
надёжный;0.000912;2.850857;0.0026
называть;0.001825;2.410284;0.004399
наименее;0.000912;1.658211;0.001512
накопитель;0.001825;4.658211;0.008501
направление;0.001825;1.957772;0.003573
наработка;0.000912;5.658211;0.00516
насколько;0.000912;3.073249;0.002803
настолько;0.000912;5.073249;0.004627
насчитываться;0.000912;5.658211;0.00516
нативный;0.000912;2.410284;0.002198
находиться;0.00365;0.088356;0.000322
начальный;0.000912;4.073249;0.003715
начать;0.001825;0.300659;0.000549
начинать;0.000912;4.336283;0.003955
начинающий;0.000912;3.19878;0.002917
небольшой;0.001825;2.957772;0.005398
негативный;0.000912;4.336283;0.003955
недвижимость;0.000912;0.028855;2.6e-05
недооцененныесамай;0.000912;0.028855;2.6e-05
недооценить;0.000912;1.704015;0.001554
нежелательно;0.000912;6.658211;0.006072
независимый;0.000912;0.028855;2.6e-05
неизбежный;0.000912;5.073249;0.004627
некастодиальный;0.000912;0.014355;1.3e-05
некоторый;0.000912;1.751321;0.001597
нельзя;0.000912;3.073249;0.002803
немой;0.000912;3.488286;0.003181
ненамного;0.000912;6.658211;0.006072
необходимо;0.000912;2.19878;0.002005
необходимый;0.000912;3.073249;0.002803
несколько;0.000912;0.150417;0.000137
нестандартный;0.000912;5.658211;0.00516
нести;0.000912;0.028855;2.6e-05
неудачно;0.000912;6.658211;0.006072
неудачный;0.000912;5.658211;0.00516
низкий;0.001825;0.028855;5.3e-05
ничто;0.000912;5.073249;0.004627
новинка;0.000912;6.658211;0.006072
новичок;0.000912;0.410284;0.000374
новостной;0.001825;3.488286;0.006366
новость;0.002737;0.014355;3.9e-05
новый;0.008212;0.014355;0.000118
нода;0.000912;3.488286;0.003181
нужно;0.001825;1.372809;0.002505
нужный;0.000912;1.957772;0.001785
нынешний;0.000912;5.073249;0.004627
обвал;0.000912;3.658211;0.003336
обеспечивать;0.002737;0.231947;0.000635
обеспечить;0.001825;1.410284;0.002574
обещать;0.000912;4.658211;0.004248
обзор;0.000912;0.043502;4e-05
обладать;0.000912;3.073249;0.002803
облачный;0.000912;4.658211;0.004248
обман;0.000912;5.073249;0.004627
обмен;0.002737;0.014355;3.9e-05
обмениваться;0.000912;3.658211;0.003336
обменник;0.00365;0.014355;5.2e-05
обменный;0.000912;2.570749;0.002345
обновление;0.001825;0.300659;0.000549
обновлять;0.000912;4.073249;0.003715
обойти;0.000912;3.850857;0.003512
обрабатывать;0.000912;3.19878;0.002917
обработка;0.000912;0.028855;2.6e-05
обратить;0.000912;5.073249;0.004627
обратный;0.001825;0.014355;2.6e-05
обращаться;0.000912;0.028855;2.6e-05
обращение;0.000912;0.088356;8.1e-05
объединить;0.000912;3.850857;0.003512
объект;0.000912;3.336283;0.003043
объём;0.00365;0.028855;0.000105
ограниченный;0.000912;0.028855;2.6e-05
один;0.001825;0.058299;0.000106
одновременный;0.000912;5.658211;0.00516
одноимённый;0.001825;3.658211;0.006676
ожидать;0.00365;2.13465;0.007791
ознакомительный;0.000912;0.028855;2.6e-05
оказаться;0.000912;2.658211;0.002424
оказывать;0.000912;0.014355;1.3e-05
окружающий;0.000912;5.073249;0.004627
он;0.004562;0.073249;0.000334
они;0.00365;0.028855;0.000105
онлайн;0.001825;0.014355;2.6e-05
оператор;0.000912;4.073249;0.003715
операция;0.001825;0.231947;0.000423
описание;0.000912;3.658211;0.003336
оплачивать;0.000912;0.528928;0.000482
определить;0.000912;0.391425;0.000357
определяться;0.000912;1.613817;0.001472
определённый;0.000912;2.570749;0.002345
опубликовать;0.001825;0.028855;5.3e-05
опция;0.000912;2.850857;0.0026
опыт;0.000912;0.448758;0.000409
оракул;0.000912;3.488286;0.003181
орган;0.000912;3.850857;0.003512
организация;0.000912;0.028855;2.6e-05
ориентировать;0.000912;2.850857;0.0026
ориентироваться;0.000912;5.073249;0.004627
основа;0.000912;1.704015;0.001554
основать;0.002737;1.80023;0.004927
основной;0.002737;0.265894;0.000728
основный;0.002737;0.182478;0.000499
особый;0.000912;4.336283;0.003955
отбор;0.000912;6.658211;0.006072
ответ;0.000912;0.028855;2.6e-05
ответственность;0.000912;0.028855;2.6e-05
отвечать;0.000912;0.028855;2.6e-05
отдельно;0.000912;0.592122;0.00054
отель;0.000912;0.028855;2.6e-05
отзыв;0.000912;0.014355;1.3e-05
отличаться;0.001825;1.570749;0.002867
отличие;0.000912;1.850857;0.001688
отличный;0.000912;6.658211;0.006072
относиться;0.000912;2.265894;0.002066
отношение;0.000912;2.488286;0.002269
отправка;0.000912;3.336283;0.003043
отражаться;0.000912;4.658211;0.004248
отрицательно;0.000912;6.658211;0.006072
отслеживать;0.000912;0.570749;0.000521
отсутствовать;0.000912;3.19878;0.002917
оценивать;0.001825;2.658211;0.004851
оценить;0.000912;2.336283;0.002131
оценка;0.001825;1.19878;0.002188
очень;0.000912;2.850857;0.0026
ошибка;0.000912;3.19878;0.002917
падать;0.000912;2.570749;0.002345
параметр;0.000912;2.658211;0.002424
параметрыописание;0.000912;6.658211;0.006072
партнёр;0.001825;2.658211;0.004851
партнёрский;0.000912;6.658211;0.006072
пассивный;0.000912;3.19878;0.002917
первичный;0.000912;3.073249;0.002803
первый;0.001825;1.410284;0.002574
перевод;0.000912;1.903324;0.001736
перегрузка;0.000912;6.658211;0.006072
передавать;0.000912;3.658211;0.003336
передаваться;0.000912;4.658211;0.004248
перемножение;0.000912;1.704015;0.001554
пересмотреть;0.000912;5.073249;0.004627
перестать;0.000912;5.073249;0.004627
переход;0.000912;2.488286;0.002269
перечень;0.000912;4.336283;0.003955
персонаж;0.000912;2.265894;0.002066
персональный;0.000912;0.028855;2.6e-05
перспектива;0.005474;1.903324;0.010419
перспективность;0.001825;2.410284;0.004399
перспективный;0.005474;1.336283;0.007315
письменный;0.000912;0.028855;2.6e-05
план;0.00365;2.073249;0.007567
планировать;0.00365;2.570749;0.009383
платформа;0.004562;0.058299;0.000266
платёж;0.000912;0.028855;2.6e-05
