TOKEN;TF;IDF;TF*IDF
ada;0.000741;0.028855;2.1e-05
algorand;0.000741;3.658211;0.002711
american;0.000741;4.658211;0.003452
apecoin;0.000741;0.028855;2.1e-05
bep;0.000741;3.658211;0.002711
bnb;0.000741;0.028855;2.1e-05
btc;0.000741;0.014355;1.1e-05
btcusdeurrubuahkzt;0.000741;1.704015;0.001263
busd;0.000741;0.028855;2.1e-05
binance;0.000741;0.014355;1.1e-05
binznce;0.000741;6.658211;0.004934
bitcoin;0.000741;0.014355;1.1e-05
bitcoinпрогнозы;0.000741;0.028855;2.1e-05
bitget;0.000741;0.014355;1.1e-05
bittrex;0.000741;5.073249;0.003759
blockchain;0.000741;3.488286;0.002585
buybit;0.000741;0.028855;2.1e-05
bybit;0.000741;0.014355;1.1e-05
cex;0.000741;0.028855;2.1e-05
capital;0.000741;3.488286;0.002585
cardano;0.000741;0.028855;2.1e-05
cardanoadaada;0.000741;0.028855;2.1e-05
catalyst;0.000741;4.658211;0.003452
centre;0.000741;4.658211;0.003452
circle;0.000741;4.073249;0.003018
coin;0.000741;0.028855;2.1e-05
coinbnbbnb;0.000741;0.028855;2.1e-05
coinex;0.000741;0.028855;2.1e-05
coinusdcusdc;0.000741;0.028855;2.1e-05
coinbase;0.000741;2.957772;0.002192
crypto;0.001481;0.014355;2.1e-05
currency;0.000741;0.014355;1.1e-05
dai;0.001481;3.19878;0.004737
dex;0.000741;0.028855;2.1e-05
dfs;0.000741;5.658211;0.004193
doge;0.000741;0.028855;2.1e-05
dot;0.000741;0.028855;2.1e-05
defi;0.000741;0.014355;1.1e-05
defiанонимныес;0.000741;0.028855;2.1e-05
dogecoin;0.000741;0.028855;2.1e-05
dollar;0.000741;3.850857;0.002853
eos;0.000741;3.336283;0.002472
erc;0.000741;2.13465;0.001582
eth;0.000741;0.014355;1.1e-05
eur;0.000741;0.014355;1.1e-05
earn;0.000741;1.528928;0.001133
earnпроекты;0.000741;0.028855;2.1e-05
earnтокены;0.000741;0.028855;2.1e-05
ethereum;0.000741;0.014355;1.1e-05
ethereumкурсыbitcoinbtcbtc;0.000741;0.028855;2.1e-05
ethereumперспективные;0.000741;0.028855;2.1e-05
ethereumпрогнозы;0.000741;0.028855;2.1e-05
express;0.000741;4.658211;0.003452
general;0.000741;5.073249;0.003759
gold;0.000741;1.903324;0.00141
gwei;0.000741;0.028855;2.1e-05
hitbtc;0.000741;0.028855;2.1e-05
huobi;0.000741;0.028855;2.1e-05
ico;0.000741;0.028855;2.1e-05
inushibshib;0.000741;0.028855;2.1e-05
io;0.000741;0.028855;2.1e-05
ip;0.000741;0.028855;2.1e-05
international;0.000741;6.658211;0.004934
