TOKEN;TF;IDF;TF*IDF
ada;0.00057;0.028855;1.6e-05
ali;0.00057;6.658211;0.003795
alice;0.00114;5.073249;0.005784
alpaca;0.00114;6.658211;0.00759
alu;0.00057;6.658211;0.003795
anrx;0.00057;6.658211;0.003795
apenft;0.00057;6.658211;0.003795
arc;0.00057;6.658211;0.003795
arcx;0.00057;6.658211;0.003795
arte;0.00057;6.658211;0.003795
atri;0.00057;6.658211;0.003795
audio;0.00057;5.658211;0.003225
aury;0.00057;5.073249;0.002892
avg;0.00057;5.073249;0.002892
axs;0.00057;3.336283;0.001902
aavegotchi;0.00057;4.658211;0.002655
adidas;0.00057;6.658211;0.003795
ailink;0.00057;6.658211;0.003795
alien;0.00057;5.073249;0.002892
altura;0.00057;6.658211;0.003795
anrkey;0.00057;6.658211;0.003795
ape;0.00057;4.336283;0.002472
apecoin;0.00057;0.028855;1.6e-05
apeswap;0.00057;6.658211;0.003795
art;0.00057;6.658211;0.003795
artemine;0.00057;6.658211;0.003795
asset;0.00057;4.658211;0.002655
atari;0.00057;6.658211;0.003795
audius;0.00057;5.073249;0.002892
aurory;0.00057;5.073249;0.002892
avocado;0.00057;5.073249;0.002892
axie;0.00057;3.073249;0.001752
bake;0.00057;6.658211;0.003795
banana;0.00057;6.658211;0.003795
bcx;0.00057;6.658211;0.003795
beam;0.00114;6.658211;0.00759
bezoge;0.00114;6.658211;0.00759
blockv;0.00057;5.073249;0.002892
bnb;0.00057;0.028855;1.6e-05
bondly;0.00114;6.658211;0.00759
boson;0.00114;5.658211;0.00645
bpt;0.00057;6.658211;0.003795
btc;0.00057;0.014355;8e-06
btcusdeurrubuahkzt;0.00057;1.704015;0.000971
busd;0.00057;0.028855;1.6e-05
bakerytoken;0.00057;6.658211;0.003795
basel;0.00057;6.658211;0.003795
battle;0.00057;4.658211;0.002655
beeple;0.00057;5.658211;0.003225
binance;0.00057;0.014355;8e-06
bitcoin;0.00057;0.014355;8e-06
bitcoinпрогнозы;0.00057;0.028855;1.6e-05
bitget;0.00057;0.014355;8e-06
blackpool;0.00057;6.658211;0.003795
blocks;0.00057;6.658211;0.003795
bored;0.00057;6.658211;0.003795
burrows;0.00057;6.658211;0.003795
buybit;0.00057;0.028855;1.6e-05
bybit;0.00057;0.014355;8e-06
card;0.00057;6.658211;0.003795
cat;0.00114;6.658211;0.00759
celt;0.00057;5.658211;0.003225
cex;0.00057;0.028855;1.6e-05
cgg;0.00057;6.658211;0.003795
chz;0.00057;5.073249;0.002892
cns;0.00057;6.658211;0.003795
cocos;0.00057;6.658211;0.003795
coval;0.00057;5.658211;0.003225
cra;0.00057;5.073249;0.002892
cube;0.00057;6.658211;0.003795
cubes;0.00057;6.658211;0.003795
cws;0.00057;6.658211;0.003795
cardano;0.00057;0.028855;1.6e-05
cardanoadaada;0.00057;0.028855;1.6e-05
cardstack;0.00057;6.658211;0.003795
cash;0.00057;2.13465;0.001217
cats;0.00057;5.658211;0.003225
celestial;0.00057;5.658211;0.003225
centric;0.00057;6.658211;0.003795
chain;0.00057;1.903324;0.001085
chainalysis;0.00057;5.658211;0.003225
chiliz;0.00057;4.658211;0.002655
christie;0.00057;6.658211;0.003795
circuits;0.00057;5.658211;0.003225
city;0.00057;6.658211;0.003795
club;0.00057;5.658211;0.003225
coin;0.00057;0.028855;1.6e-05
coinbnbbnb;0.00057;0.028855;1.6e-05
coinex;0.00057;0.028855;1.6e-05
coinmarketcap;0.00057;3.073249;0.001752
coinusdcusdc;0.00057;0.028855;1.6e-05
coins;0.00057;6.658211;0.003795
colored;0.00057;6.658211;0.003795
cool;0.00057;6.658211;0.003795
counterparty;0.00057;6.658211;0.003795
crabada;0.00057;5.073249;0.002892
crowns;0.00057;6.658211;0.003795
crypto;0.00114;0.014355;1.6e-05
cryptopunks;0.00057;5.658211;0.003225
currency;0.00057;0.014355;8e-06
d;0.00057;4.336283;0.002472
dao;0.00057;3.073249;0.001752
deepspace;0.00057;5.073249;0.002892
dego;0.00114;6.658211;0.00759
dex;0.00057;0.028855;1.6e-05
dg;0.00057;6.658211;0.003795
dmt;0.00057;6.658211;0.003795
dmarket;0.00057;6.658211;0.003795
dog;0.00057;5.658211;0.003225
doge;0.00114;0.028855;3.3e-05
dot;0.00057;0.028855;1.6e-05
dps;0.00057;5.073249;0.002892
defi;0.00057;0.014355;8e-06
defiанонимныес;0.00057;0.028855;1.6e-05
decentral;0.00057;5.658211;0.003225
decentraland;0.00057;3.488286;0.001988
discord;0.00057;5.073249;0.002892
dogecoin;0.00057;0.028855;1.6e-05
e;0.00057;0.448758;0.000256
ecomi;0.00057;6.658211;0.003795
efi;0.00057;6.658211;0.003795
enj;0.00057;5.658211;0.003225
erc;0.00057;2.13465;0.001217
ern;0.00057;6.658211;0.003795
eth;0.00057;0.014355;8e-06
eur;0.00057;0.014355;8e-06
earn;0.00057;1.528928;0.000871
earnпроекты;0.00057;0.028855;1.6e-05
earnтокены;0.00057;0.028855;1.6e-05
earth;0.00057;5.658211;0.003225
efinity;0.00057;6.658211;0.003795
enjin;0.00057;4.336283;0.002472
entrance;0.00057;6.658211;0.003795
ethereum;0.00057;0.014355;8e-06
ethereumкурсыbitcoinbtcbtc;0.00057;0.028855;1.6e-05
ethereumперспективные;0.00057;0.028855;1.6e-05
ethereumпрогнозы;0.00057;0.028855;1.6e-05
ethernity;0.00057;5.073249;0.002892
exeedme;0.00057;6.658211;0.003795
flow;0.00114;3.850857;0.00439
fluf;0.00057;6.658211;0.003795
fidenza;0.00057;6.658211;0.003795
finance;0.00057;0.336283;0.000192
foundation;0.00057;0.528928;0.000301
gala;0.00114;4.658211;0.00531
game;0.00057;4.073249;0.002322
gem;0.00057;6.658211;0.003795
get;0.00057;6.658211;0.003795
ghst;0.00057;5.073249;0.002892
gods;0.00114;4.658211;0.00531
gswap;0.00057;5.658211;0.003225
gum;0.00057;6.658211;0.003795
galaxy;0.00057;6.658211;0.003795
gamecredits;0.00057;6.658211;0.003795
games;0.00057;4.658211;0.002655
gameswap;0.00057;5.658211;0.003225
gems;0.00057;6.658211;0.003795
gourmet;0.00057;6.658211;0.003795
governance;0.00057;4.336283;0.002472
guaranteed;0.00057;6.658211;0.003795
guardians;0.00057;6.658211;0.003795
gucci;0.00057;6.658211;0.003795
gwei;0.00057;0.028855;1.6e-05
hns;0.00057;6.658211;0.003795
handshake;0.00057;6.658211;0.003795
hitbtc;0.00057;0.028855;1.6e-05
hobbs;0.00057;6.658211;0.003795
human;0.00057;5.658211;0.003225
huobi;0.00057;0.028855;1.6e-05
ico;0.00057;0.028855;1.6e-05
id;0.00057;5.658211;0.003225
ilv;0.00057;5.658211;0.003225
inushibshib;0.00057;0.028855;1.6e-05
io;0.00057;0.028855;1.6e-05
ip;0.00057;0.028855;1.6e-05
ipo;0.00057;6.658211;0.003795
illuvium;0.00057;5.073249;0.002892
infinity;0.00057;3.073249;0.001752
inu;0.00057;3.488286;0.001988
invite;0.00057;6.658211;0.003795
jpy;0.00057;0.028855;1.6e-05
kitty;0.00114;6.658211;0.00759
kzt;0.00057;0.028855;1.6e-05
kolect;0.00057;6.658211;0.003795
kucoin;0.00057;0.028855;1.6e-05
layer;0.00057;4.073249;0.002322
loot;0.00057;6.658211;0.003795
ltc;0.00057;0.028855;1.6e-05
lukso;0.00057;5.073249;0.002892
lyxe;0.00057;5.658211;0.003225
labs;0.00057;3.488286;0.001988
larva;0.00057;6.658211;0.003795
litecoin;0.00057;0.014355;8e-06
love;0.00057;5.073249;0.002892
mana;0.00057;3.658211;0.002085
mask;0.00114;5.658211;0.00645
max;0.00114;0.103623;0.000118
meme;0.00114;6.658211;0.00759
mexc;0.00057;0.028855;1.6e-05
milk;0.00057;5.073249;0.002892
min;0.00114;0.103623;0.000118
mobland;0.00057;5.073249;0.002892
mona;0.00057;5.073249;0.002892
muse;0.00114;6.658211;0.00759
minecraft;0.00057;6.658211;0.003795
monacoin;0.00057;5.073249;0.002892
move;0.00057;0.028855;1.6e-05
murall;0.00057;6.658211;0.003795
my;0.00057;5.658211;0.003225
nba;0.00057;5.658211;0.003225
