TOKEN;TF;IDF;TF*IDF
cosmos;0.000917;4.073249;0.003735
cronos;0.000917;4.073249;0.003735
crypto;0.001833;0.014355;2.6e-05
cryptonite;0.000917;5.073249;0.004652
crystal;0.000917;5.658211;0.005189
currency;0.000917;0.014355;1.3e-05
curve;0.000917;3.658211;0.003355
dao;0.000917;3.073249;0.002818
dex;0.000917;0.028855;2.6e-05
dfi;0.000917;4.073249;0.003735
doge;0.000917;0.028855;2.6e-05
dot;0.000917;0.028855;2.6e-05
dai;0.000917;3.19878;0.002933
dash;0.000917;3.336283;0.003059
defi;0.000917;0.014355;1.3e-05
defiанонимныес;0.000917;0.028855;2.6e-05
decentraland;0.000917;3.488286;0.003199
decred;0.000917;5.658211;0.005189
deepbrain;0.000917;6.658211;0.006106
divergence;0.000917;6.658211;0.006106
dogecoin;0.000917;0.028855;2.6e-05
e;0.000917;0.448758;0.000412
eos;0.000917;3.336283;0.003059
eth;0.000917;0.014355;1.3e-05
eur;0.000917;0.014355;1.3e-05
earnпроекты;0.000917;0.028855;2.6e-05
earnтокены;0.000917;0.028855;2.6e-05
elrond;0.000917;4.073249;0.003735
energy;0.000917;4.658211;0.004272
enjin;0.000917;4.336283;0.003976
ethereum;0.000917;0.014355;1.3e-05
ethereumкурсыbitcoinbtcbtc;0.000917;0.028855;2.6e-05
ethereumперспективные;0.000917;0.028855;2.6e-05
ethereumпрогнозы;0.000917;0.028855;2.6e-05
ethernity;0.000917;5.073249;0.004652
euler;0.000917;3.658211;0.003355
exhub;0.000917;0.613817;0.000563
exmo;0.000917;6.658211;0.006106
fdic;0.000917;0.528928;0.000485
ftx;0.000917;2.957772;0.002712
fancy;0.000917;0.549687;0.000504
fantom;0.000917;4.336283;0.003976
fetch;0.000917;6.658211;0.006106
filecoin;0.000917;4.073249;0.003735
finance;0.001833;0.336283;0.000616
float;0.000917;0.613817;0.000563
floki;0.000917;6.658211;0.006106
flow;0.000917;3.850857;0.003531
flux;0.000917;5.073249;0.004652
fordin;0.000917;0.592122;0.000543
foundation;0.000917;0.528928;0.000485
frax;0.000917;3.658211;0.003355
fuel;0.000917;5.658211;0.005189
gmt;0.000917;4.336283;0.003976
gmx;0.000917;5.073249;0.004652
gpt;0.000917;6.658211;0.006106
gala;0.000917;4.658211;0.004272
gamex;0.000917;5.658211;0.005189
games;0.000917;4.658211;0.004272
gate;0.000917;0.592122;0.000543
gateio;0.000917;6.658211;0.006106
gemini;0.000917;4.658211;0.004272
global;0.000917;3.658211;0.003355
glory;0.000917;0.592122;0.000543
gods;0.000917;4.658211;0.004272
gold;0.000917;1.903324;0.001745
golden;0.000917;0.592122;0.000543
golem;0.000917;5.658211;0.005189
governance;0.000917;4.336283;0.003976
graph;0.000917;3.658211;0.003355
guild;0.000917;4.658211;0.004272
gwei;0.000917;0.028855;2.6e-05
hash;0.000917;0.613817;0.000563
hnt;0.000917;4.336283;0.003976
hashbon;0.000917;0.613817;0.000563
hashflow;0.000917;0.592122;0.000543
hashgraph;0.000917;4.658211;0.004272
hedera;0.000917;4.658211;0.004272
helium;0.000917;4.658211;0.004272
hitbtc;0.000917;0.028855;2.6e-05
holo;0.000917;5.658211;0.005189
human;0.000917;5.658211;0.005189
huobi;0.000917;0.028855;2.6e-05
ico;0.000917;0.028855;2.6e-05
imx;0.000917;0.570749;0.000523
inu;0.001833;3.488286;0.006394
inushibshib;0.000917;0.028855;2.6e-05
io;0.001833;0.028855;5.3e-05
iota;0.000917;4.073249;0.003735
ip;0.000917;0.028855;2.6e-05
infinity;0.000917;3.073249;0.002818
injective;0.000917;5.073249;0.004652
internet;0.000917;3.850857;0.003531
iotex;0.000917;5.073249;0.004652
jpy;0.000917;0.028855;2.6e-05
kzt;0.000917;0.028855;2.6e-05
kava;0.000917;4.658211;0.004272
keep;0.000917;5.658211;0.005189
klaytn;0.000917;4.658211;0.004272
kraken;0.000917;3.850857;0.003531
kucoin;0.000917;0.028855;2.6e-05
kusama;0.000917;3.850857;0.003531
kyber;0.000917;5.073249;0.004652
l;0.000917;2.658211;0.002438
lbank;0.000917;6.658211;0.006106
lsd;0.000917;0.613817;0.000563
ltc;0.000917;0.028855;2.6e-05
lukso;0.000917;5.073249;0.004652
lido;0.000917;4.658211;0.004272
liquity;0.000917;4.658211;0.004272
litecoin;0.000917;0.014355;1.3e-05
loopring;0.000917;5.073249;0.004652
mexc;0.000917;0.028855;2.6e-05
magic;0.000917;5.073249;0.004652
maker;0.000917;3.850857;0.003531
mastercard;0.000917;0.549687;0.000504
matrix;0.000917;6.658211;0.006106
messari;0.000917;3.488286;0.003199
mikhail;0.000917;0.613817;0.000563
mina;0.000917;4.658211;0.004272
mixer;0.000917;5.658211;0.005189
mobilecoin;0.000917;6.658211;0.006106
monavale;0.000917;6.658211;0.006106
monero;0.000917;1.613817;0.00148
moonbeam;0.000917;5.073249;0.004652
move;0.000917;0.028855;2.6e-05
munizel;0.000917;0.613817;0.000563
near;0.000917;4.336283;0.003976
nem;0.000917;4.336283;0.003976
nft;0.000917;0.014355;1.3e-05
nyxs;0.000917;6.658211;0.006106
name;0.000917;5.073249;0.004652
neo;0.000917;4.336283;0.003976
nervos;0.000917;5.073249;0.004652
network;0.000917;2.13465;0.001957
neutrino;0.000917;4.658211;0.004272
newscrypto;0.000917;5.658211;0.005189
nexo;0.000917;5.658211;0.005189
nominex;0.000917;0.028855;2.6e-05
numeraire;0.000917;5.658211;0.005189
okb;0.000917;4.336283;0.003976
okx;0.000917;0.028855;2.6e-05
oasis;0.000917;5.073249;0.004652
oax;0.000917;6.658211;0.006106
ocean;0.000917;5.658211;0.005189
open;0.000917;5.073249;0.004652
optimism;0.000917;5.073249;0.004652
origin;0.000917;4.658211;0.004272
osmosis;0.000917;4.658211;0.004272
pancake;0.000917;6.658211;0.006106
pancakeswap;0.000917;3.658211;0.003355
perpetual;0.000917;5.073249;0.004652
phala;0.000917;6.658211;0.006106
phemex;0.000917;0.014355;1.3e-05
play;0.000917;0.028855;2.6e-05
pow;0.000917;2.658211;0.002438
polkabridge;0.000917;6.658211;0.006106
polkadot;0.000917;0.028855;2.6e-05
poloniex;0.000917;0.028855;2.6e-05
polygon;0.000917;0.372809;0.000342
polymath;0.000917;6.658211;0.006106
protocol;0.000917;0.028855;2.6e-05
quant;0.000917;5.073249;0.004652
ramp;0.000917;6.658211;0.006106
ren;0.000917;5.073249;0.004652
rub;0.000917;0.014355;1.3e-05
ravencoin;0.000917;0.028855;2.6e-05
ray;0.000917;0.570749;0.000523
raydium;0.000917;5.073249;0.004652
reef;0.000917;6.658211;0.006106
render;0.000917;4.658211;0.004272
research;0.000917;3.488286;0.003199
reserve;0.000917;4.336283;0.003976
rights;0.000917;5.658211;0.005189
ripple;0.000917;0.372809;0.000342
ripplexrpxrp;0.000917;0.028855;2.6e-05
rocketpool;0.000917;6.658211;0.006106
ru;0.001833;0.014355;2.6e-05
shib;0.000917;0.028855;2.6e-05
shiba;0.001833;0.028855;5.3e-05
skale;0.000917;6.658211;0.006106
sol;0.000917;0.028855;2.6e-05
sola;0.000917;0.592122;0.000543
sv;0.000917;5.658211;0.005189
svb;0.000917;5.658211;0.005189
svc;0.000917;6.658211;0.006106
sandbox;0.000917;3.658211;0.003355
secret;0.000917;4.658211;0.004272
serum;0.000917;4.658211;0.004272
service;0.000917;5.073249;0.004652
shanghai;0.000917;0.592122;0.000543
share;0.000917;4.336283;0.003976
shibarium;0.000917;6.658211;0.006106
signature;0.000917;0.592122;0.000543
singularitynet;0.000917;5.658211;0.005189
skorobogat;0.000917;0.592122;0.000543
smart;0.000917;1.80023;0.001651
solana;0.000917;0.014355;1.3e-05
solanasolsol;0.000917;0.028855;2.6e-05
spacegold;0.000917;0.592122;0.000543
stacks;0.000917;5.073249;0.004652
stellar;0.000917;2.957772;0.002712
stripe;0.000917;6.658211;0.006106
sushiswap;0.000917;3.658211;0.003355
swap;0.000917;4.336283;0.003976
synthetix;0.000917;4.336283;0.003976
trc;0.000917;0.488286;0.000448
tron;0.000917;2.751321;0.002523
tamadoge;0.000917;5.658211;0.005189
telasai;0.000917;6.658211;0.006106
telegram;0.000917;0.028855;2.6e-05
telos;0.000917;6.658211;0.006106
terra;0.000917;3.073249;0.002818
terraclassicusd;0.000917;4.073249;0.003735
terrausd;0.000917;3.850857;0.003531
tether;0.001833;0.014355;2.6e-05
tetherusdtusdt;0.000917;0.028855;2.6e-05
tezos;0.000917;5.073249;0.004652
that;0.000917;0.592122;0.000543
the;0.000917;2.570749;0.002357
theta;0.000917;5.073249;0.004652
thorchain;0.000917;5.073249;0.004652
threshold;0.000917;6.658211;0.006106
token;0.000917;0.028855;2.6e-05
tornado;0.000917;5.658211;0.005189
trust;0.000917;3.850857;0.003531
twitter;0.000917;0.014355;1.3e-05
uah;0.000917;0.028855;2.6e-05
ufo;0.000917;6.658211;0.006106
uni;0.000917;0.028855;2.6e-05
usd;0.000917;0.014355;1.3e-05
usdbusdbusd;0.000917;0.028855;2.6e-05
usdc;0.000917;0.014355;1.3e-05
usdeurrubuahkzt;0.000917;0.028855;2.6e-05
usdt;0.000917;0.014355;1.3e-05
uglevvasiya;0.000917;0.570749;0.000523
unchained;0.000917;4.658211;0.004272
uniswap;0.000917;0.028855;2.6e-05
upbit;0.000917;5.658211;0.005189
uquid;0.000917;6.658211;0.006106
v;0.000917;4.336283;0.003976
vk;0.000917;0.058299;5.3e-05
vpn;0.000917;0.028855;2.6e-05
vr;0.000917;5.073249;0.004652
vechain;0.000917;4.336283;0.003976
visa;0.000917;0.549687;0.000504
voyager;0.000917;6.658211;0.006106
wallet;0.000917;3.19878;0.002933
waves;0.000917;4.658211;0.004272
wazirx;0.000917;5.658211;0.005189
web;0.000917;3.073249;0.002818
wemix;0.000917;6.658211;0.006106
whatsapp;0.000917;0.043502;4e-05
x;0.001833;0.448758;0.000823
xrp;0.000917;0.028855;2.6e-05
xinfin;0.000917;4.658211;0.004272
yield;0.000917;6.658211;0.006106
yobit;0.000917;0.613817;0.000563
youtube;0.000917;0.028855;2.6e-05
zcash;0.000917;3.850857;0.003531
zilliqa;0.000917;4.658211;0.004272
bzx;0.000917;5.658211;0.005189
binder;0.000917;0.613817;0.000563
black;0.000917;0.592122;0.000543
bot;0.000917;0.592122;0.000543
com;0.000917;2.265894;0.002078
comвсе;0.000917;0.028855;2.6e-05
dydx;0.000917;4.336283;0.003976
doramar;0.000917;0.613817;0.000563
ecash;0.000917;6.658211;0.006106
exchange;0.000917;0.429393;0.000394
iexec;0.000917;6.658211;0.006106
inch;0.000917;3.658211;0.003355
info;0.000917;0.028855;2.6e-05
mail;0.000917;0.570749;0.000523
money;0.000917;4.336283;0.003976
of;0.000917;0.182478;0.000167
samoylov;0.000917;0.613817;0.000563
to;0.000917;0.028855;2.6e-05
torbit;0.000917;0.570749;0.000523
yearn;0.000917;1.300659;0.001193
авиабилеты;0.000917;0.028855;2.6e-05
автоматический;0.000917;0.592122;0.000543
автосалоны;0.000917;0.028855;2.6e-05
агентства;0.000917;0.028855;2.6e-05
администрация;0.000917;0.028855;2.6e-05
академия;0.000917;0.028855;2.6e-05
аккаунты;0.000917;0.028855;2.6e-05
акман;0.000917;0.592122;0.000543
американские;0.000917;0.028855;2.6e-05
аналитика;0.000917;0.549687;0.000504
аналитики;0.000917;1.570749;0.00144
андрей;0.000917;0.613817;0.000563
анна;0.000917;0.613817;0.000563
аренда;0.001833;0.028855;5.3e-05
арина;0.000917;0.592122;0.000543
банки;0.000917;0.468387;0.00043
безопасно;0.000917;0.528928;0.000485
безопасность;0.001833;0.028855;5.3e-05
белорусские;0.000917;0.028855;2.6e-05
билл;0.000917;0.592122;0.000543
биржа;0.000917;2.336283;0.002142
биржи;0.001833;0.014355;2.6e-05
биткоин;0.000917;0.014355;1.3e-05
блогер;0.000917;6.658211;0.006106
блоги;0.000917;0.014355;1.3e-05
блокчейн;0.000917;0.014355;1.3e-05
более;0.000917;0.13465;0.000123
бот;0.001833;0.613817;0.001125
бывший;0.000917;0.549687;0.000504
быстро;0.000917;0.014355;1.3e-05
бэнкману;0.000917;6.658211;0.006106
вакансии;0.000917;0.014355;1.3e-05
взаимная;0.000917;0.592122;0.000543
взломщику;0.000917;5.658211;0.005189
видео;0.000917;0.028855;2.6e-05
волатильность;0.001833;0.372809;0.000683
вопросы;0.001833;0.014355;2.6e-05
вход;0.000917;0.014355;1.3e-05
вы;0.000917;0.570749;0.000523
выгодном;0.000917;0.570749;0.000523
газ;0.000917;0.028855;2.6e-05
георгий;0.000917;0.592122;0.000543
главная;0.000917;0.014355;1.3e-05
давно;0.000917;0.570749;0.000523
далее;0.001833;0.391425;0.000717
данный;0.001833;0.028855;5.3e-05
децентрализованные;0.000917;0.014355;1.3e-05
дзен;0.000917;0.028855;2.6e-05
диденкова;0.000917;0.592122;0.000543
думал;0.000917;0.613817;0.000563
европол;0.000917;5.658211;0.005189
еще;0.001833;0.014355;2.6e-05
загрузить;0.000917;3.19878;0.002933
задать;0.000917;0.014355;1.3e-05
закон;0.000917;0.028855;2.6e-05
запуск;0.000917;3.073249;0.002818
ии;0.000917;6.658211;0.006106
игорь;0.000917;0.570749;0.000523
изменения;0.000917;0.058299;5.3e-05
изначально;0.000917;0.448758;0.000412
инвестирование;0.000917;0.028855;2.6e-05
индия;0.000917;6.658211;0.006106
институциональные;0.000917;0.028855;2.6e-05
интервью;0.001833;0.028855;5.3e-05
инфографика;0.000917;0.028855;2.6e-05
исследователи;0.000917;5.073249;0.004652
крипто;0.000917;0.613817;0.000563
казахстанские;0.000917;0.028855;2.6e-05
календарь;0.000917;0.028855;2.6e-05
калькулятор;0.000917;0.028855;2.6e-05
капитализация;0.001833;0.028855;5.3e-05
карта;0.000917;0.028855;2.6e-05
кастодиальные;0.001833;0.014355;2.6e-05
качественная;0.000917;0.613817;0.000563
кийосаки;0.000917;3.658211;0.003355
китайские;0.000917;0.028855;2.6e-05
киты;0.000917;0.592122;0.000543
клиенты;0.000917;2.957772;0.002712
клуб;0.000917;0.028855;2.6e-05
ключевые;0.000917;3.336283;0.003059
книга;0.000917;0.028855;2.6e-05
компания;0.000917;2.265894;0.002078
конкурс;0.000917;0.549687;0.000504
корейские;0.000917;0.028855;2.6e-05
кошельки;0.001833;0.014355;2.6e-05
криптобиржи;0.001833;0.028855;5.3e-05
криптовалюта;0.001833;0.014355;2.6e-05
криптовалюты;0.001833;0.014355;2.6e-05
криптокомпания;0.000917;6.658211;0.006106
криптоновости;0.000917;0.613817;0.000563
криптопроекты;0.000917;0.028855;2.6e-05
криптосервисы;0.000917;0.028855;2.6e-05
криптохакер;0.000917;6.658211;0.006106
ксения;0.000917;0.613817;0.000563
купить;0.001833;0.014355;2.6e-05
курс;0.000917;0.13465;0.000123
кутиков;0.000917;0.592122;0.000543
лучшие;0.000917;0.014355;1.3e-05
майнинг;0.001833;0.014355;2.6e-05
медленно;0.000917;0.028855;2.6e-05
мероприятия;0.000917;0.028855;2.6e-05
монета;0.001833;0.215268;0.000395
монеты;0.000917;0.014355;1.3e-05
мониторинг;0.000917;0.028855;2.6e-05
моя;0.000917;0.592122;0.000543
мы;0.000917;0.028855;2.6e-05
научись;0.000917;0.613817;0.000563
начать;0.000917;0.468387;0.00043
некастодиальные;0.001833;0.014355;2.6e-05
несколько;0.001833;0.182478;0.000334
новичок;0.000917;0.592122;0.000543
новое;0.000917;0.468387;0.00043
новости;0.001833;0.014355;2.6e-05
новые;0.000917;0.014355;1.3e-05
оаэ;0.000917;6.658211;0.006106
обзор;0.000917;0.043502;4e-05
обмен;0.001833;0.391425;0.000717
обменники;0.001833;0.014355;2.6e-05
обновление;0.000917;0.429393;0.000394
обратная;0.000917;0.014355;1.3e-05
объем;0.000917;0.028855;2.6e-05
объём;0.000917;0.028855;2.6e-05
онлайн;0.000917;0.014355;1.3e-05
основатель;0.000917;2.751321;0.002523
основное;0.000917;0.528928;0.000485
отвечаем;0.000917;0.028855;2.6e-05
отели;0.000917;0.028855;2.6e-05
отзывы;0.001833;0.014355;2.6e-05
открыть;0.000917;0.751321;0.000689
перейти;0.000917;0.549687;0.000504
поделиться;0.000917;0.043502;4e-05
подскажите;0.000917;0.613817;0.000563
пожаловаться;0.000917;0.028855;2.6e-05
покупаем;0.000917;0.613817;0.000563
покупка;0.000917;0.014355;1.3e-05
политике;0.000917;0.028855;2.6e-05
полное;0.000917;0.028855;2.6e-05
получи;0.000917;0.508464;0.000466
помню;0.000917;0.592122;0.000543
попробовал;0.000917;0.613817;0.000563
популярное;0.000917;0.570749;0.000523
последние;0.000917;0.028855;2.6e-05
потенциал;0.000917;0.391425;0.000359
поторговал;0.000917;0.613817;0.000563
почему;0.000917;0.410284;0.000376
правилах;0.000917;0.028855;2.6e-05
предстоящие;0.001833;0.592122;0.001085
прикупил;0.000917;0.613817;0.000563
проверить;0.000917;0.028855;2.6e-05
прогнозы;0.000917;0.014355;1.3e-05
прогнозыпрогноз;0.000917;0.028855;2.6e-05
продавцы;0.000917;5.658211;0.005189
протасов;0.000917;0.592122;0.000543
прочитал;0.000917;0.613817;0.000563
ракета;0.000917;0.613817;0.000563
раздача;0.000917;0.028855;2.6e-05
разделы;0.000917;0.028855;2.6e-05
разработка;0.000917;0.468387;0.00043
регистрация;0.001833;0.014355;2.6e-05
регулирование;0.000917;0.014355;1.3e-05
регуляторы;0.000917;4.336283;0.003976
редакция;0.000917;0.028855;2.6e-05
рейтинг;0.000917;0.028855;2.6e-05
рейтингивсе;0.000917;0.028855;2.6e-05
рекламодателям;0.000917;0.028855;2.6e-05
ресурс;0.000917;0.028855;2.6e-05
роберт;0.000917;3.658211;0.003355
россии;0.000917;0.014355;1.3e-05
руководители;0.000917;5.073249;0.004652
руководитель;0.000917;3.073249;0.002818
ручной;0.000917;0.613817;0.000563
рыночная;0.000917;0.028855;2.6e-05
сша;0.000917;0.429393;0.000394
сайт;0.001833;0.014355;2.6e-05
самые;0.000917;0.014355;1.3e-05
свежие;0.000917;4.658211;0.004272
сова;0.000917;0.613817;0.000563
совсем;0.000917;0.549687;0.000504
согласие;0.000917;0.028855;2.6e-05
создателей;0.000917;3.658211;0.003355
соло;0.000917;0.592122;0.000543
специально;0.000917;0.570749;0.000523
список;0.000917;0.028855;2.6e-05
ссылки;0.000917;0.592122;0.000543
ставки;0.000917;0.014355;1.3e-05
стандарт;0.000917;0.028855;2.6e-05
статьи;0.001833;0.028855;5.3e-05
стоимость;0.000917;0.073249;6.7e-05
топ;0.001833;0.014355;2.6e-05
текущие;0.000917;0.528928;0.000485
телеграм;0.000917;0.028855;2.6e-05
том;0.001833;0.336283;0.000616
томом;0.000917;0.592122;0.000543
торговать;0.000917;0.354431;0.000325
торговля;0.000917;0.014355;1.3e-05
трофим;0.000917;0.592122;0.000543
турецкие;0.000917;0.028855;2.6e-05
уведомления;0.000917;0.028855;2.6e-05
украинские;0.000917;0.028855;2.6e-05
условия;0.001833;0.014355;2.6e-05
участок;0.000917;0.028855;2.6e-05
форум;0.001833;0.014355;2.6e-05
фриду;0.000917;6.658211;0.006106
хакер;0.000917;3.488286;0.003199
халява;0.000917;6.658211;0.006106
цель;0.000917;0.429393;0.000394
читать;0.000917;0.613817;0.000563
шанхай;0.000917;0.570749;0.000523
ши;0.000917;0.613817;0.000563
эксперимент;0.000917;0.028855;2.6e-05
эксперт;0.000917;3.850857;0.003531
эксперты;0.000917;0.028855;2.6e-05
эммер;0.000917;0.570749;0.000523
эфире;0.000917;0.570749;0.000523
эфириум;0.000917;0.014355;1.3e-05
юр;0.000917;0.028855;2.6e-05
юридическая;0.000917;0.014355;1.3e-05
янгом;0.000917;0.592122;0.000543
яндекс;0.000917;0.028855;2.6e-05
японские;0.000917;0.028855;2.6e-05
авто;0.000917;0.028855;2.6e-05
адреса;0.000917;0.028855;2.6e-05
аирдропа;0.000917;6.658211;0.006106
актив;0.000917;0.166358;0.000153
актуальная;0.000917;5.658211;0.005189
альткоиныволатильныепривязанная;0.000917;0.028855;2.6e-05
анонимными;0.000917;4.336283;0.003976
апреля;0.000917;0.508464;0.000466
арбитража;0.000917;0.028855;2.6e-05
баланс;0.000917;0.028855;2.6e-05
банка;0.000917;3.336283;0.003059
банков;0.000917;2.658211;0.002438
банковского;0.000917;4.658211;0.004272
бесплатны;0.000917;0.613817;0.000563
бирж;0.000917;0.014355;1.3e-05
биржах;0.000917;0.014355;1.3e-05
бирже;0.000917;0.318361;0.000292
биржукнига;0.000917;0.028855;2.6e-05
биткоина;0.000917;0.028855;2.6e-05
биткоинаблокчейн;0.000917;0.028855;2.6e-05
биткоинами;0.000917;0.028855;2.6e-05
биткоинов;0.000917;2.957772;0.002712
блогах;0.000917;0.592122;0.000543
блок;0.000917;0.468387;0.00043
блокчейне;0.000917;0.103623;9.5e-05
блокчейнов;0.000917;1.903324;0.001745
богатого;0.000917;0.613817;0.000563
больше;0.000917;0.166358;0.000153
большую;0.000917;0.410284;0.000376
будет;0.000917;0.231947;0.000213
будут;0.000917;2.073249;0.001901
будущее;0.000917;0.429393;0.000394
бывает;0.000917;0.570749;0.000523
бычье;0.000917;3.336283;0.003059
вам;0.000917;0.592122;0.000543
вверх;0.000917;0.613817;0.000563
венчурных;0.000917;5.073249;0.004652
верификации;0.000917;0.014355;1.3e-05
версия;0.000917;0.570749;0.000523
взяв;0.000917;0.613817;0.000563
видеокарте;0.000917;0.592122;0.000543
включают;0.000917;0.570749;0.000523
вложить;0.000917;0.528928;0.000485
возглавил;0.000917;3.488286;0.003199
возможностью;0.000917;0.508464;0.000466
вопрос;0.000917;0.028855;2.6e-05
вопросам;0.000917;0.028855;2.6e-05
всего;0.000917;0.182478;0.000167
встроенной;0.000917;0.592122;0.000543
всякий;0.000917;0.613817;0.000563
выводом;0.000917;0.028855;2.6e-05
выгодные;0.000917;0.570749;0.000523
выкупе;0.000917;0.592122;0.000543
выше;0.000917;0.283172;0.00026
геолокации;0.000917;0.028855;2.6e-05
главных;0.000917;4.073249;0.003735
года;0.000917;0.354431;0.000325
годавсе;0.000917;0.028855;2.6e-05
годапрогноз;0.000917;0.028855;2.6e-05
году;0.000917;0.043502;4e-05
грязной;0.000917;0.592122;0.000543
дали;0.000917;5.658211;0.005189
данные;0.000917;0.014355;1.3e-05
данных;0.000917;0.028855;2.6e-05
две;0.000917;0.592122;0.000543
действия;0.000917;0.372809;0.000342
делает;0.000917;2.751321;0.002523
делать;0.000917;0.488286;0.000448
демо;0.000917;0.028855;2.6e-05
деньги;0.000917;0.182478;0.000167
деривативов;0.000917;0.592122;0.000543
диапазоне;0.000917;0.613817;0.000563
динамику;0.000917;2.850857;0.002614
дней;0.000917;0.043502;4e-05
дня;0.000917;0.570749;0.000523
доверять;0.000917;0.570749;0.000523
дойти;0.000917;0.613817;0.000563
должны;0.000917;0.448758;0.000412
долларусамые;0.000917;0.028855;2.6e-05
дополнительные;0.000917;0.508464;0.000466
дорогиелучшие;0.000917;0.028855;2.6e-05
друг;0.000917;0.488286;0.000448
его;0.000917;0.166358;0.000153
ждет;0.000917;0.549687;0.000504
жизни;0.000917;3.850857;0.003531
заблокирована;0.000917;0.592122;0.000543
зависящие;0.000917;0.028855;2.6e-05
заключается;0.000917;0.528928;0.000485
закрыл;0.000917;5.658211;0.005189
запись;0.000917;0.570749;0.000523
запрашивает;0.000917;0.613817;0.000563
заработать;0.000917;0.410284;0.000376
зарегистрировалась;0.000917;0.613817;0.000563
зафиксировали;0.000917;3.658211;0.003355
зафискировался;0.000917;0.570749;0.000523
защититься;0.000917;0.570749;0.000523
защищены;0.000917;0.028855;2.6e-05
земли;0.000917;0.028855;2.6e-05
золотомнаименее;0.000917;0.028855;2.6e-05
зоне;0.000917;0.613817;0.000563
игрыигры;0.000917;0.028855;2.6e-05
инвестирования;0.000917;0.354431;0.000325
инвестировать;0.000917;0.336283;0.000308
инвестиций;0.000917;0.248821;0.000228
инвесторы;0.000917;0.014355;1.3e-05
индийского;0.000917;6.658211;0.006106
интересы;0.000917;0.028855;2.6e-05
интернета;0.000917;0.549687;0.000504
интерфейс;0.000917;0.528928;0.000485
инфляции;0.000917;0.488286;0.000448
информационным;0.000917;0.028855;2.6e-05
информация;0.000917;0.336283;0.000308
использования;0.000917;0.028855;2.6e-05
использует;0.000917;0.028855;2.6e-05
их;0.000917;0.073249;6.7e-05
йобите;0.000917;0.613817;0.000563
казино;0.000917;0.014355;1.3e-05
какая;0.000917;0.488286;0.000448
каких;0.000917;0.028855;2.6e-05
каналы;0.000917;0.028855;2.6e-05
капиталистов;0.000917;6.658211;0.006106
клиентам;0.000917;0.468387;0.00043
коине;0.000917;0.592122;0.000543
комиссией;0.000917;0.028855;2.6e-05
комиссию;0.000917;0.429393;0.000394
комиссия;0.000917;0.488286;0.000448
комиссиями;0.000917;0.528928;0.000485
контрактов;0.000917;0.231947;0.000213
конфиденциальности;0.000917;0.014355;1.3e-05
конфиденциальность;0.000917;0.549687;0.000504
